RSPO;nazwa_szkoly;pelna_nazwa_szkoly;publicznosc_status;wojewodztwo;powiat;gmina;typ_gminy;miejscowosc;rodzaj_miejscowości;ulica_nr;numer_budynku;kod_pocztowy;23.0_O_otrzymali_swiadectwo_dojrzałosci;23.0_O_liczba_zdających;23.0_O_zdawalnosc;23.0_polski_liczba_zdajacych;23.0_polski_liczba_laureatow;23.0_polski_zdawalnosc;23.0_polski_mean;23.0_polski_median;23.0_avg_threshold;23.0_median_threshold;24.0_O_otrzymali_swiadectwo_dojrzałosci;24.0_O_liczba_zdających;24.0_O_zdawalnosc;24.0_polski_liczba_zdajacych;24.0_polski_liczba_laureatow;24.0_polski_zdawalnosc;24.0_polski_mean;24.0_polski_median;24.0_avg_threshold;24.0_median_threshold;25.0_O_otrzymali_swiadectwo_dojrzałosci;25.0_O_liczba_zdających;25.0_O_zdawalnosc;25.0_polski_liczba_zdajacych;25.0_polski_liczba_laureatow;25.0_polski_zdawalnosc;25.0_polski_mean;25.0_polski_median;25.0_avg_threshold;25.0_median_threshold;czy_publiczna;kategoria_uczniow;data_zalozenia;data_rozpoczecia_dzialalnosci;typ_podmiotu_nadrzednego;liczba_uczniow;tereny_sportowe;jezyki_nauczane;czy_zatrudnia_logopede;czy_zatrudnia_psychologa;czy_zatrudnia_pedagoga;oddzialy_podstawowe_wg_specyfiki;oddzialy_dodatkowe
7099;ogolnoksztalcacych13iiilobohaterowwesterplattewgdansku;ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 13 III LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. BOHATERÓW WESTERPLATTE W GDAŃSKU;publiczna;POMORSKIE;Gdańsk;Gdańsk;gmina miejska;gdansk;miasto;ul topolowa 7;"=""7""";"=""80-255""";111.0;111.0;100.0;111.0;;100.0;69.82727273;72.0;;;91.0;91.0;100.0;91.0;1.0;100.0;75.13186813;75.0;162.22750000000002;162.81;113.0;113.0;100.0;113.0;1.0;100.0;75.86725664;77.0;167.43333333333334;166.74;Tak;Dzieci lub młodzież;1950.09.01;1950.09.01;;697.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, międzynarodowy, dwujęzyczny w szkole podstawowej, liceum i technikum;
7670;ilomikolajakopernika;I LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA;publiczna;KUJAWSKO-POMORSKIE;Toruń;Toruń;gmina miejska;torun;miasto;ul zaulek prosowy 1;"=""1""";"=""87-100""";160.0;160.0;100.0;160.0;;100.0;74.25;77.0;173.74;174.85;159.0;159.0;100.0;159.0;;100.0;77.95597484;78.0;163.15;162.075;162.0;162.0;100.0;162.0;1.0;100.0;76.04938272;77.0;164.34;159.4;Tak;Dzieci lub młodzież;1975.12.15;1975.12.15;;731.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
7709;xxviiilowojciechabednarskiegowkrakowie;XXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. WOJCIECHA BEDNARSKIEGO W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Podgórze;gmina miejska;krakow podgorze;delegatura;ul tadeusza czackiego 11;"=""11""";"=""30-501""";90.0;91.0;98.9010989;92.0;;98.9010989;64.48913043;67.0;145.775;145.825;97.0;100.0;97.0;100.0;;99.0;61.8989899;62.0;123.14999999999999;114.75;71.0;73.0;97.26027397;73.0;;97.26027397;58.43835616;60.0;146.5125;146.525;Tak;Dzieci lub młodzież;1992.06.17;1992.09.01;;415.0;;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
7713;ilobartlomiejanowodworskiegowkrakowie;I LICEUM OGÓLNOKSZTAŁCĄCE IM. BARTŁOMIEJA NOWODWORSKIEGO W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Śródmieście;gmina miejska;krakow srodmiescie;delegatura;pl plac na groblach 9;"=""9""";"=""31-101""";177.0;177.0;100.0;177.0;;100.0;77.05142857;78.0;169.17499999999998;170.5;183.0;184.0;99.45652174;184.0;2.0;100.0;79.13114754;80.0;167.69;168.8;197.0;197.0;100.0;197.0;;100.0;81.01522843;83.0;173.02857142857144;173.95;Tak;Dzieci lub młodzież;1586.05.05;1588.06.01;;824.0;;angielski, francuski, łacina, niemiecki, rosyjski, włoski, grecki;Nie;Tak;Tak;ogólnodostępny;
7753;ilomikolajakopernikawgdansku;I LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W GDAŃSKU;publiczna;POMORSKIE;Gdańsk;Gdańsk;gmina miejska;gdansk;miasto;ul waly piastowskie 6;"=""6""";"=""80-855""";149.0;149.0;100.0;149.0;;100.0;73.09395973;73.0;172.48333333333335;173.25;135.0;135.0;100.0;135.0;1.0;100.0;73.72592593;73.0;164.14000000000001;165.2;167.0;167.0;100.0;167.0;;100.0;77.38922156;78.0;168.85999999999999;169.3;Tak;Dzieci lub młodzież;1945.05.08;1945.05.08;;660.0;boiska do koszykówki, bieżnie proste, skocznie, inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
7863;xlojozefawybickiego;X LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO IM. JÓZEFA WYBICKIEGO;publiczna;ŚWIĘTOKRZYSKIE;Kielce;Kielce;gmina miejska;kielce;miasto;ul jagiellonska 90;"=""90""";"=""25-734""";70.0;92.0;76.08695652;92.0;;83.69565217;48.95604396;50.0;;;68.0;77.0;88.31168831;77.0;;97.4025974;53.71428571;57.0;146.2375;147.8;71.0;81.0;87.65432099;82.0;;96.2962963;56.80487805;60.0;146.3;136.575;Tak;Dzieci lub młodzież;2002.06.06;2002.09.01;Zespół szkół i placówek oświatowych;672.0;;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, sportowy, mistrzostwa sportowego, profil mundurowy;
7983;xxilo;XXI LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI SPORTOWYMI;publiczna;POMORSKIE;Gdańsk;Gdańsk;gmina miejska;gdansk;miasto;ul kolobrzeska 77;"=""77""";"=""80-396""";57.0;69.0;82.60869565;69.0;;94.20289855;51.37681159;53.0;117.4375;116.55;54.0;60.0;90.0;60.0;;100.0;55.25423729;55.0;67.675;69.35;49.0;69.0;71.01449275;69.0;;86.95652174;46.84057971;48.0;86.4375;99.05000000000001;Tak;Dzieci lub młodzież;2002.09.01;2002.09.01;;454.0;boiska do koszykówki, boiska do piłki nożnej;angielski, niemiecki;Nie;Nie;Nie;ogólnodostępny, sportowy;
8286;ivlotadeuszakosciuszkiwkrakowie;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. TADEUSZA KOŚCIUSZKI W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Podgórze;gmina miejska;krakow podgorze;delegatura;ul krzemionki 11;"=""11""";"=""30-525""";211.0;211.0;100.0;211.0;;100.0;73.49763033;73.0;170.08125;170.45;133.0;133.0;100.0;133.0;;100.0;73.54135338;75.0;163.52;168.25;170.0;170.0;100.0;170.0;2.0;100.0;66.69411765;65.0;169.9857142857143;171.05;Tak;Dzieci lub młodzież;1978.02.15;1978.09.01;;769.0;;angielski, francuski, hiszpański, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny;
8461;iiilosamuelabogumilalindego;III LICEUM OGÓLNOKSZTAŁCĄCE IM. SAMUELA BOGUMIŁA LINDEGO;publiczna;KUJAWSKO-POMORSKIE;Toruń;Toruń;gmina miejska;torun;miasto;ul leona raszei 1;"=""1""";"=""87-100""";154.0;162.0;95.0617284;162.0;;99.38271605;61.85802469;61.0;146.03571428571428;145.7;139.0;147.0;94.55782313;148.0;;99.31972789;66.46621622;67.0;79.825;78.7;156.0;159.0;98.11320755;159.0;;100.0;58.25157233;58.0;111.075;112.9;Tak;Dzieci lub młodzież;1975.12.15;1975.12.15;;826.0;boiska do siatkówki plażowej, boiska do koszykówki, boiska do piłki nożnej, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny;
8576;viilokkbaczynskiego;VII LICEUM OGÓLNOKSZTAŁCĄCE IM. K.K. BACZYŃSKIEGO;publiczna;ZACHODNIOPOMORSKIE;Szczecin;Szczecin;gmina miejska;szczecin;miasto;ul jana styki 13;"=""13""";"=""71-138""";99.0;104.0;95.19230769;104.0;;98.07692308;61.91346154;62.0;101.3;96.25;74.0;80.0;92.5;80.0;;98.75;66.3125;68.0;94.5;98.45;95.0;100.0;95.0;100.0;;100.0;61.76;62.5;97.5;95.75;Tak;Dzieci lub młodzież;1968.07.01;1968.09.01;;590.0;boiska do piłki nożnej, bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
8771;vlojanapawlaii;V LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA PAWŁA II;publiczna;KUJAWSKO-POMORSKIE;Toruń;Toruń;gmina miejska;torun;miasto;ul henryka sienkiewicza 34;"=""34""";"=""87-100""";128.0;128.0;100.0;128.0;1.0;100.0;67.984375;68.0;163.72;162.95;184.0;184.0;100.0;184.0;;100.0;70.25;68.0;128.675;136.3;160.0;160.0;100.0;160.0;;100.0;71.56875;72.0;155.7625;155.47500000000002;Tak;Dzieci lub młodzież;1975.12.15;1975.12.15;;625.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
8796;viilowandyszuman;VII LICEUM OGÓLNOKSZTAŁCĄCE IM. WANDY SZUMAN;publiczna;KUJAWSKO-POMORSKIE;Toruń;Toruń;gmina miejska;torun;miasto;ul stefana batorego 39b;"=""39B""";"=""87-100""";93.0;96.0;96.875;96.0;;98.95833333;59.77083333;60.0;140.15;138.45;101.0;107.0;94.39252336;107.0;;97.19626168;54.78504673;57.0;69.375;69.375;86.0;92.0;93.47826087;94.0;;97.82608696;49.86021505;50.0;99.925;97.95;Tak;Dzieci lub młodzież;1991.09.01;1991.09.01;;436.0;boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny, integracyjny;
8803;ixlokazimierzajagielonczyka;IX LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA JAGIELOŃCZYKA;publiczna;KUJAWSKO-POMORSKIE;Toruń;Toruń;gmina miejska;torun;miasto;ul ludwika rydygiera 12a;"=""12A""";"=""87-100""";86.0;93.0;92.47311828;93.0;;100.0;56.43010753;55.0;124.93333333333334;123.95;96.0;99.0;96.96969697;100.0;;97.97979798;62.78;65.0;94.88333333333333;91.9;70.0;81.0;86.41975309;81.0;;97.5308642;53.7037037;55.0;115.775;117.0;Tak;Dzieci lub młodzież;1992.04.28;1992.04.28;;791.0;boiska do koszykówki, boiska do piłki ręcznej;angielski, hiszpański, niemiecki;Tak;Tak;Tak;ogólnodostępny;
9283;iloksstanislawakonarskiegowrzeszowie;I LICEUM OGÓLNOKSZTAŁCĄCE IM. KS. STANISŁAWA KONARSKIEGO W RZESZOWIE;publiczna;PODKARPACKIE;Rzeszów;Rzeszów;gmina miejska;rzeszow;miasto;ul 3 maja 15;"=""15""";"=""35-030""";188.0;188.0;100.0;188.0;1.0;100.0;71.79255319;73.0;166.15714285714284;165.8;157.0;157.0;100.0;157.0;2.0;100.0;75.21019108;75.0;159.94;162.55;164.0;164.0;100.0;164.0;3.0;100.0;73.20245399;75.0;163.975;163.925;Tak;Dzieci lub młodzież;1949.09.01;1949.09.01;;771.0;;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
9686;iiilojanakochanowskiegowkrakowie;III LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA KOCHANOWSKIEGO W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Nowa Huta;gmina miejska;krakow nowa huta;delegatura;os osiedle wysokie 6;"=""6""";"=""31-818""";191.0;191.0;100.0;191.0;;100.0;80.04736842;82.0;161.725;162.875;155.0;156.0;99.35897436;156.0;;100.0;74.17307692;73.0;160.35833333333332;160.0;167.0;167.0;100.0;167.0;;100.0;77.29341317;78.0;166.35;166.5;Tak;Dzieci lub młodzież;1978.02.15;1978.09.01;;744.0;boiska do koszykówki, boiska do piłki nożnej;angielski, francuski, hiszpański, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny;
10699;ilomikolajakopernika;I LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM.MIKOŁAJA KOPERNIKA;publiczna;ŚLĄSKIE;Katowice;Katowice;gmina miejska;katowice;miasto;ul henryka sienkiewicza 74;"=""74""";"=""40-039""";158.0;158.0;100.0;158.0;;100.0;76.9556962;78.0;176.47166666666666;157.425;138.0;138.0;100.0;138.0;;100.0;73.36956522;75.0;;;142.0;142.0;100.0;142.0;;100.0;69.63380282;70.0;;;Tak;Dzieci lub młodzież;1999.09.01;1999.09.01;Zespół szkół i placówek oświatowych;600.0;;angielski, francuski, hiszpański, niemiecki;Tak;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
10803;ixlohenrykasienkiewicza;IX LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI INTEGRACYJNYMI IM.HENRYKA SIENKIEWICZA;publiczna;ŚLĄSKIE;Katowice;Katowice;gmina miejska;katowice;miasto;ul boleslawa chrobrego 4;"=""4""";"=""40-881""";3.0;4.0;;4.0;;;;;70.3;70.3;2.0;7.0;28.57142857;7.0;;85.71428571;63.0;63.0;;;1.0;3.0;;3.0;;;;;;;Tak;Dzieci lub młodzież;2010.03.22;2010.09.01;Zespół szkół i placówek oświatowych;81.0;;angielski, niemiecki;Nie;Tak;Tak;integracyjny, specjalny;
10812;vilojanadlugosza;VI LICEUM OGÓLNOKSZTAŁCĄCE IM.JANA DŁUGOSZA;publiczna;ŚLĄSKIE;Katowice;Katowice;gmina miejska;katowice;miasto;ul lwowska 2;"=""2""";"=""40-389""";25.0;30.0;83.33333333;30.0;;93.33333333;58.26666667;60.0;48.175;57.375;17.0;22.0;77.27272727;22.0;;100.0;61.0;60.0;68.65;68.65;33.0;40.0;82.5;40.0;;95.0;52.8;53.0;;;Tak;Dzieci lub młodzież;2002.09.01;2002.09.01;;360.0;skocznie, boiska uniwersalne/wielozadaniowe;angielski, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny, integracyjny, sportowy;
10830;viiloharcerzyobroncowkatowice;VII LICEUM OGÓLNOKSZTAŁCĄCE IM.HARCERZY OBROŃCÓW KATOWICE;publiczna;ŚLĄSKIE;Katowice;Katowice;gmina miejska;katowice;miasto;ul panewnicka 13;"=""13""";"=""40-709""";43.0;48.0;89.58333333;48.0;;97.91666667;71.27083333;73.0;117.775;117.775;67.0;71.0;94.36619718;71.0;;100.0;74.08450704;77.0;117.68333333333332;115.35;91.0;99.0;91.91919192;99.0;;100.0;57.33333333;58.0;;;Tak;Dzieci lub młodzież;2002.09.01;2002.09.01;;522.0;boiska do siatkówki, boiska do koszykówki, skocznie;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
10840;viiilomariisklodowskiejcurie;VIII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. MARII SKŁODOWSKIEJ-CURIE;publiczna;ŚLĄSKIE;Katowice;Katowice;gmina miejska;katowice;miasto;ul 3 maja 42;"=""42""";"=""40-097""";121.0;121.0;100.0;121.0;;100.0;77.38333333;78.0;172.82999999999998;170.45;164.0;165.0;99.39393939;165.0;;99.39393939;71.50909091;72.0;139.79999999999998;156.0;141.0;141.0;100.0;141.0;;100.0;66.87234043;67.0;;;Tak;Dzieci lub młodzież;2002.09.01;2002.09.01;;599.0;boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
11182;viiilokomisjiedukacjinarodowejwgdansku;VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. KOMISJI EDUKACJI NARODOWEJ W GDAŃSKU;publiczna;POMORSKIE;Gdańsk;Gdańsk;gmina miejska;gdansk;miasto;ul kartuska 128;"=""128""";"=""80-136""";125.0;125.0;100.0;125.0;;100.0;69.568;70.0;168.59;169.4;140.0;140.0;100.0;140.0;;100.0;71.65714286;72.0;165.96666666666667;164.95;144.0;144.0;100.0;144.0;;100.0;70.41666667;70.0;164.40833333333333;164.89999999999998;Tak;Dzieci lub młodzież;1948.09.01;1948.09.01;;568.0;inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Nie;ogólnodostępny;
11196;ilo;I LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;publiczna;KUJAWSKO-POMORSKIE;Bydgoszcz;Bydgoszcz;gmina miejska;bydgoszcz;miasto;ul nakielska 11;"=""11""";"=""85-219""";;;;;;;;;;;1.0;2.0;;2.0;;;;;156.875;156.875;2.0;8.0;25.0;8.0;;75.0;35.5;36.0;151.4375;152.8;Tak;Dorośli;2002.01.30;2002.09.01;Zespół szkół i placówek oświatowych;136.0;;angielski;Nie;Tak;Nie;ogólnodostępny;
11305;xviiilojozefawybickiego;XVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JÓZEFA WYBICKIEGO;publiczna;ZACHODNIOPOMORSKIE;Szczecin;Szczecin;gmina miejska;szczecin;miasto;ul hoza 3;"=""3""";"=""71-699""";76.0;89.0;85.39325843;89.0;;95.50561798;56.59550562;57.0;87.87857142857142;86.6;58.0;61.0;95.08196721;61.0;;100.0;65.16393443;67.0;50.9;50.9;72.0;88.0;81.81818182;88.0;;98.86363636;58.70454545;58.0;74.5875;77.975;Tak;Dzieci lub młodzież;1991.06.02;1991.09.01;;473.0;boiska do siatkówki plażowej, bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny, sportowy;
11472;loidanutysiedzikownyinki;"LICEUM OGÓLNOKSZTAŁCĄCE NR I IM. DANUTY SIEDZIKÓWNY ""INKI""";publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Śródmieście;gmina miejska;wroclaw srodmiescie;delegatura;ul ksiecia jozefa poniatowskiego 9;"=""9""";"=""50-326""";143.0;144.0;99.30555556;144.0;;100.0;66.10416667;67.0;145.3111111111111;143.8;132.0;132.0;100.0;132.0;;100.0;73.23484848;73.0;127.65;127.72500000000001;140.0;142.0;98.5915493;142.0;;100.0;74.79577465;77.0;145.98333333333332;144.975;Tak;Dzieci lub młodzież;1945.09.01;1945.09.01;;908.0;inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
11473;loxiiboleslawachrobrego;LICEUM OGÓLNOKSZTAŁCĄCE NR XII IM. BOLESŁAWA CHROBREGO;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Stare Miasto;gmina miejska;wroclaw stare miasto;delegatura;pl orlat lwowskich 2a;"=""2a""";"=""53-605""";197.0;197.0;100.0;197.0;2.0;100.0;82.1319797;83.0;165.28;166.7;197.0;197.0;100.0;198.0;3.0;100.0;74.38383838;75.0;159.64999999999998;157.7;202.0;202.0;100.0;202.0;;100.0;75.34;75.0;165.79500000000002;165.9;Tak;Dzieci lub młodzież;1956.09.01;1956.09.01;;1092.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki ręcznej, bieżnie okólne, inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
11474;loiiiadamamickiewicza;LICEUM OGÓLNOKSZTAŁCĄCE NR III IM. ADAMA MICKIEWICZA;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Śródmieście;gmina miejska;wroclaw srodmiescie;delegatura;ul skladowa 5;"=""5""";"=""50-209""";115.0;115.0;100.0;115.0;3.0;100.0;80.52173913;82.0;182.96666666666667;187.6;147.0;147.0;100.0;147.0;1.0;100.0;74.96575342;78.0;171.98;177.85;137.0;137.0;100.0;137.0;;100.0;85.29927007;87.0;172.76;170.85;Tak;Dzieci lub młodzież;1946.09.01;1946.09.01;;608.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki ręcznej;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
11475;loivstefanazeromskiego;LICEUM OGÓLNOKSZTAŁCĄCE NR IV IM. STEFANA ŻEROMSKIEGO;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Krzyki;gmina miejska;wroclaw krzyki;delegatura;ul stacha swistackiego 12 14;"=""12-14""";"=""50-430""";187.0;187.0;100.0;188.0;;100.0;72.96808511;73.0;154.55555555555554;153.8;142.0;142.0;100.0;142.0;;100.0;66.76056338;68.0;142.17499999999998;140.125;167.0;168.0;99.4047619;168.0;;100.0;72.42261905;72.0;154.29444444444445;155.2;Tak;Dzieci lub młodzież;1948.09.01;1948.09.01;;958.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, łacina, niemiecki;Nie;Tak;Tak;ogólnodostępny;
11476;loviboleslawaprusa;LICEUM OGÓLNOKSZTAŁCĄCE NR VI IM. BOLESŁAWA PRUSA;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Fabryczna;gmina miejska;wroclaw fabryczna;delegatura;ul hutnicza 45;"=""45""";"=""54-139""";150.0;150.0;100.0;151.0;;100.0;70.19205298;72.0;161.15;160.64999999999998;122.0;123.0;99.18699187;123.0;;100.0;70.58196721;72.0;150.35;148.65;159.0;159.0;100.0;159.0;;100.0;70.71069182;72.0;157.07999999999998;156.45;Tak;Dzieci lub młodzież;2008.09.01;2008.09.01;;628.0;;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny, sportowy;
11477;loviikrzysztofakamilabaczynskiego;LICEUM OGÓLNOKSZTAŁCĄCE NR VII IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Fabryczna;gmina miejska;wroclaw fabryczna;delegatura;ul krucza 49;"=""49""";"=""53-410""";315.0;316.0;99.6835443;316.0;1.0;100.0;78.87301587;80.0;161.7;161.2;291.0;291.0;100.0;291.0;;100.0;71.28178694;72.0;151.7722222222222;154.7;328.0;331.0;99.09365559;331.0;;99.6978852;69.61398176;70.0;163.68333333333334;164.4;Tak;Dzieci lub młodzież;1967.09.01;1967.09.01;;1405.0;boiska do piłki ręcznej, boiska do piłki nożnej;angielski, francuski, hiszpański, łacina, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
11478;loviiiboleslawakrzywoustego;LICEUM OGÓLNOKSZTAŁCĄCE NR VIII IM. BOLESŁAWA KRZYWOUSTEGO;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Fabryczna;gmina miejska;wroclaw fabryczna;delegatura;ul zaporoska 71;"=""71""";"=""53-415""";205.0;205.0;100.0;205.0;1.0;100.0;76.76097561;78.0;168.125;171.8;176.0;176.0;100.0;176.0;;100.0;81.17613636;82.0;170.8;167.05;203.0;204.0;99.50980392;204.0;1.0;99.50980392;73.10294118;73.0;166.865;167.75;Tak;Dzieci lub młodzież;1945.09.01;1945.09.01;;1008.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki ręcznej, boiska do piłki nożnej;angielski, francuski, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
11479;loxstefaniisempolowskiej;LICEUM OGÓLNOKSZTAŁCĄCE NR X IM. STEFANII SEMPOŁOWSKIEJ;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Psie Pole;gmina miejska;wroclaw psie pole;delegatura;ul piesza 1;"=""1""";"=""51-109""";176.0;179.0;98.32402235;179.0;1.0;100.0;72.15083799;73.0;154.60000000000002;153.7;175.0;176.0;99.43181818;176.0;2.0;100.0;66.94886364;68.0;137.67499999999998;136.85;221.0;221.0;100.0;221.0;;100.0;66.02714932;67.0;150.15;150.27499999999998;Tak;Dzieci lub młodzież;1954.09.01;1954.09.01;;1112.0;;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
11480;loxvmjrpiotrawysockiego;LICEUM OGÓLNOKSZTAŁCĄCE NR XV IM. MJR PIOTRA WYSOCKIEGO;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Fabryczna;gmina miejska;wroclaw fabryczna;delegatura;ul wojrowicka 58;"=""58""";"=""54-436""";143.0;160.0;89.375;162.0;;97.5;61.04320988;63.0;121.6222222222222;121.2;133.0;151.0;88.0794702;153.0;;95.36423841;57.50980392;60.0;87.97999999999999;93.45;166.0;195.0;85.12820513;197.0;;96.41025641;59.19796954;62.0;111.75714285714285;114.05;Tak;Dzieci lub młodzież;1985.09.01;1985.09.01;;1233.0;bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, niemiecki, rosyjski, ukraiński;Nie;Tak;Tak;ogólnodostępny;Oddział przygotowawczy
11481;loxviiagnieszkiosieckiej;LICEUM OGÓLNOKSZTAŁCĄCE NR XVII IM. AGNIESZKI OSIECKIEJ;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Stare Miasto;gmina miejska;wroclaw stare miasto;delegatura;ul teczowa 60;"=""60""";"=""53-603""";235.0;237.0;99.15611814;237.0;;99.15611814;71.19409283;72.0;148.24285714285716;147.2;168.0;168.0;100.0;168.0;;100.0;71.75595238;73.0;136.0;140.05;169.0;172.0;98.25581395;172.0;;99.41860465;65.99418605;67.0;143.61666666666667;144.875;Tak;Dzieci lub młodzież;1991.09.01;1991.09.01;;864.0;boiska uniwersalne/wielozadaniowe;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
11589;xxvlojozefawybickiego;XXV LICEUM OGÓLNOKSZTAŁCĄCE IM. JÓZEFA WYBICKIEGO;publiczna;MAZOWIECKIE;Warszawa;Wawer;gmina miejska;wawer;dzielnica m.st. Warszawy;ul halna 20;"=""20""";"=""04-961""";172.0;172.0;100.0;172.0;;100.0;68.72093023;68.0;150.37857142857143;150.85;107.0;108.0;99.07407407;108.0;;100.0;67.37962963;67.0;146.475;145.7;100.0;100.0;100.0;100.0;;100.0;64.95;67.0;154.61999999999998;153.6;Tak;Dzieci lub młodzież;1950.04.14;1950.09.01;;658.0;boiska do piłki nożnej, bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki, rosyjski;Nie;Nie;Tak;ogólnodostępny;
