year,city,school,address,course,threshold
2025/2026,Bielsku-Białej,III Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi w ZSO im. Stefana Żeromskiego,ul. Bohaterów Warszawy 20 43-300 Bielsko-Biała,Klasa 1C (his-WOS-ang),148.85
2025/2026,Bielsku-Białej,III Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi w ZSO im. Stefana Żeromskiego,ul. Bohaterów Warszawy 20 43-300 Bielsko-Biała,Klasa 1D grupa 1 (pol-his-jęz ob),162.75
2025/2026,Bielsku-Białej,III Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi w ZSO im. Stefana Żeromskiego,ul. Bohaterów Warszawy 20 43-300 Bielsko-Biała,Klasa 1D grupa 2 (pol-his-jęz ob),160.15
2025/2026,Bielsku-Białej,II Liceum Ogólnokształcące im. A. Asnyka,ul. Jutrzenki 13 43-300 Bielsko-Biała,Klasa 1A (humanistyczno-społeczna),122.95
2025/2026,Bielsku-Białej,II Liceum Ogólnokształcące im. A. Asnyka,ul. Jutrzenki 13 43-300 Bielsko-Biała,Klasa 1B (aktywności sportowej),124.85
2025/2026,Bielsku-Białej,II Liceum Ogólnokształcące im. A. Asnyka,ul. Jutrzenki 13 43-300 Bielsko-Biała,Klasa 1C (ratowniczo-przyrodnicza),137.00
2025/2026,Bielsku-Białej,II Liceum Ogólnokształcące im. A. Asnyka,ul. Jutrzenki 13 43-300 Bielsko-Biała,Klasa 1D (psychoedukacyjna),129.70
2025/2026,Bielsku-Białej,I Liceum Ogólnokształcące im. M. Kopernika,ul. Listopadowa 70 43-300 Bielsko-Biała,Klasa 1A (biol-chem-ang),166.00
2025/2026,Bielsku-Białej,I Liceum Ogólnokształcące im. M. Kopernika,ul. Listopadowa 70 43-300 Bielsko-Biała,Klasa 1B (mat-fiz-ang),159.95
2025/2026,Bielsku-Białej,I Liceum Ogólnokształcące im. M. Kopernika,ul. Listopadowa 70 43-300 Bielsko-Biała,Klasa 1C (pol-his-ang),157.65
2025/2026,Bielsku-Białej,I Liceum Ogólnokształcące im. M. Kopernika,ul. Listopadowa 70 43-300 Bielsko-Biała,Klasa 1D (mat-geo-ang),161.55
2025/2026,Bielsku-Białej,I Liceum Ogólnokształcące im. M. Kopernika,ul. Listopadowa 70 43-300 Bielsko-Biała,Klasa 1E (biol-chem-mat),172.20
2025/2026,Bydgoszczy,I LO im. Cypriana Kamila Norwida,ul. Plac Wolności 9 85-004 Bydgoszcz Śródmieście,Klasa 0H (wstępna dwujęzyczna z językiem hiszpańskim),150.30
2025/2026,Bydgoszczy,I LO im. Cypriana Kamila Norwida,ul. Plac Wolności 9 85-004 Bydgoszcz Śródmieście,Klasa 1A (medyczna),165.00
2025/2026,Bydgoszczy,I LO im. Cypriana Kamila Norwida,ul. Plac Wolności 9 85-004 Bydgoszcz Śródmieście,Klasa 1B (humanistyczno-prawna),148.45
2025/2026,Bydgoszczy,I LO im. Cypriana Kamila Norwida,ul. Plac Wolności 9 85-004 Bydgoszcz Śródmieście,Klasa 1C (mat-geo-ang),154.75
2025/2026,Bydgoszczy,I LO im. Cypriana Kamila Norwida,ul. Plac Wolności 9 85-004 Bydgoszcz Śródmieście,Klasa 1E (mat-fiz-inf),144.70
2025/2026,Bydgoszczy,I LO im. Cypriana Kamila Norwida,ul. Plac Wolności 9 85-004 Bydgoszcz Śródmieście,Klasa 1F (medyczna),164.50
2025/2026,Bydgoszczy,II LO im. Mikołaja Kopernika,ul. Nowodworska 13 85-120 Bydgoszcz Śródmieście,Klasa 1A (mat-fiz-inf),151.95
2025/2026,Bydgoszczy,II LO im. Mikołaja Kopernika,ul. Nowodworska 13 85-120 Bydgoszcz Śródmieście,Klasa 1B (biol-chem-ang),153.35
2025/2026,Bydgoszczy,II LO im. Mikołaja Kopernika,ul. Nowodworska 13 85-120 Bydgoszcz Śródmieście,Klasa 1C (turystyczno-przyrodnicza),116.40
2025/2026,Bydgoszczy,II LO im. Mikołaja Kopernika,ul. Nowodworska 13 85-120 Bydgoszcz Śródmieście,Klasa 1D (dyplomacji),119.95
2025/2026,Bydgoszczy,II LO im. Mikołaja Kopernika,ul. Nowodworska 13 85-120 Bydgoszcz Śródmieście,Klasa 1E (humanistyczna),121.25
2025/2026,Bydgoszczy,III LO im. Adama Mickiewicza,ul. Nowogrodzka 3 85-208 Bydgoszcz Okole,Klasa 1A (medyczna),159.10
2025/2026,Bydgoszczy,III LO im. Adama Mickiewicza,ul. Nowogrodzka 3 85-208 Bydgoszcz Okole,Klasa 1B (humanistyczna),132.55
2025/2026,Bydgoszczy,III LO im. Adama Mickiewicza,ul. Nowogrodzka 3 85-208 Bydgoszcz Okole,Klasa 1C (lingwistyczno-turystyczna),147.05
2025/2026,Bydgoszczy,III LO im. Adama Mickiewicza,ul. Nowogrodzka 3 85-208 Bydgoszcz Okole,Klasa 1D (lingwistyczno-informatyczna),136.50
2025/2026,Bydgoszczy,IV LO im. Kazimierza Wielkiego,ul. Stawowa 39 85-323 Bydgoszcz Błonie,Klasa 1A (biologiczno-medyczna),159.45
2025/2026,Bydgoszczy,IV LO im. Kazimierza Wielkiego,ul. Stawowa 39 85-323 Bydgoszcz Błonie,Klasa 1B (turystyczno-ekonomiczna),151.80
2025/2026,Bydgoszczy,IV LO im. Kazimierza Wielkiego,ul. Stawowa 39 85-323 Bydgoszcz Błonie,Klasa 1C (politechniczna),165.60
2025/2026,Bydgoszczy,IV LO im. Kazimierza Wielkiego,ul. Stawowa 39 85-323 Bydgoszcz Błonie,Klasa 1D (humanistyczna),133.55
2025/2026,Bydgoszczy,V LO im. Leona Kruczkowskiego,ul. Szarych Szeregów 4a 85-829 Bydgoszcz Kapuściska,Klasa 1A (medyczna  z ratownictwem medycznym),123.80
2025/2026,Bydgoszczy,V LO im. Leona Kruczkowskiego,ul. Szarych Szeregów 4a 85-829 Bydgoszcz Kapuściska,Klasa 1B (psychologiczno-humanistyczna),125.10
2025/2026,Bydgoszczy,V LO im. Leona Kruczkowskiego,ul. Szarych Szeregów 4a 85-829 Bydgoszcz Kapuściska,Klasa 1C (lingwistyczna),125.30
2025/2026,Bydgoszczy,V LO im. Leona Kruczkowskiego,ul. Szarych Szeregów 4a 85-829 Bydgoszcz Kapuściska,Klasa 1D (ekologiczna),113.45
2025/2026,Bydgoszczy,VI LO im. Jana I Jędrzeja Śniadeckich,ul. Stanisława Staszica 4 85-014 Bydgoszcz Śródmieście,Klasa 1A (Hypatia - AI informatyczno-lingwistyczna),79.60
2025/2026,Bydgoszczy,VI LO im. Jana I Jędrzeja Śniadeckich,ul. Stanisława Staszica 4 85-014 Bydgoszcz Śródmieście,Klasa 1B (Hipokrates - medyczna),151.30
2025/2026,Bydgoszczy,VI LO im. Jana I Jędrzeja Śniadeckich,ul. Stanisława Staszica 4 85-014 Bydgoszcz Śródmieście,Klasa 1C (Arystoteles - medyczna),155.45
2025/2026,Bydgoszczy,VI LO im. Jana I Jędrzeja Śniadeckich,ul. Stanisława Staszica 4 85-014 Bydgoszcz Śródmieście,Klasa 1D (Pitagoras - politechniczna),159.75
2025/2026,Bydgoszczy,VI LO im. Jana I Jędrzeja Śniadeckich,ul. Stanisława Staszica 4 85-014 Bydgoszcz Śródmieście,Klasa 1E (Euklides - mat-inf z elementami programowania i gier komputerowych),115.50
2025/2026,Bydgoszczy,VI LO im. Jana I Jędrzeja Śniadeckich,ul. Stanisława Staszica 4 85-014 Bydgoszcz Śródmieście,Klasa 1G (Tacyt - prawno-lingwistyczna z elementami debat),139.45
2025/2026,Bydgoszczy,VII LO im. Janusza Kusocińskiego,ul. 11 Listopada 4 85-643 Bydgoszcz Osiedle Leśne,Klasa 1A (future skills),131.40
2025/2026,Bydgoszczy,VII LO im. Janusza Kusocińskiego,ul. 11 Listopada 4 85-643 Bydgoszcz Osiedle Leśne,Klasa 1B (neuropsychologiczna),131.75
2025/2026,Bydgoszczy,VII LO im. Janusza Kusocińskiego,ul. 11 Listopada 4 85-643 Bydgoszcz Osiedle Leśne,Klasa 1C (BiolMed Rescue),149.05
2025/2026,Bydgoszczy,VII LO im. Janusza Kusocińskiego,ul. 11 Listopada 4 85-643 Bydgoszcz Osiedle Leśne,Klasa 1D (humanistyczna - medialno-prawna),131.40
2025/2026,Bydgoszczy,VIII Liceum Ogólnokształcące im. dr. Emila Warmińskiego,ul. Swarzewska 10 85-731 Bydgoszcz Bartodzieje,Klasa 1A (lingwistyczna),115.15
2025/2026,Bydgoszczy,VIII Liceum Ogólnokształcące im. dr. Emila Warmińskiego,ul. Swarzewska 10 85-731 Bydgoszcz Bartodzieje,Klasa 1B (biol-chem z elementami ratownictwa medycznego),135.70
2025/2026,Bydgoszczy,VIII Liceum Ogólnokształcące im. dr. Emila Warmińskiego,ul. Swarzewska 10 85-731 Bydgoszcz Bartodzieje,Klasa 1C (biol-chem z elementami dietetyki),125.75
2025/2026,Bydgoszczy,VIII Liceum Ogólnokształcące im. dr. Emila Warmińskiego,ul. Swarzewska 10 85-731 Bydgoszcz Bartodzieje,Klasa 1D (mat-inf),99.25
2025/2026,Bydgoszczy,VIII Liceum Ogólnokształcące im. dr. Emila Warmińskiego,ul. Swarzewska 10 85-731 Bydgoszcz Bartodzieje,Klasa 1W (OPW -  hist-geo),101.60
2025/2026,Bydgoszczy,IX LO,ul. Zofii Nałkowskiej 9 85-866 Bydgoszcz Wyżyny,Klasa 1A (dwujęzyczna z językiem angielskim),168.40
2025/2026,Bydgoszczy,IX LO,ul. Zofii Nałkowskiej 9 85-866 Bydgoszcz Wyżyny,Klasa 1B (dwujęzyczna z językiem angielskim),168.40
2025/2026,Bydgoszczy,IX LO,ul. Zofii Nałkowskiej 9 85-866 Bydgoszcz Wyżyny,Klasa 1C (biol-chem-ang),131.75
2025/2026,Bydgoszczy,IX LO,ul. Zofii Nałkowskiej 9 85-866 Bydgoszcz Wyżyny,Klasa 1D (turystyczno-krajoznawcza),137.20
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1A grupa 1 (kajakarstwo (dziewczęta i chłopcy)),566.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1A grupa 2 (lekkoatletyka (dziewczęta i chłopcy)),361.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1A grupa 3 (strzelectwo (dziewczęta i chłopcy)),380.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1B grupa 1 (piłka nożna chłopcy),82.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1B grupa 2 (piłka nożna dziewcząt),80.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1C (piłka nożna (chłopcy)),80.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1D grupa 1 (wioślarstwo chłopcy - BTW),250.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1D grupa 2 (wioślarstwo chłopcy - RTW),220.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1D grupa 3 (wioślarstwo dziewczęta - BTW),199.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1D grupa 4 (wioślarstwo dziewczęta - RTW),208.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1E grupa 1 (piłka siatkowa chłopcy),68.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1E grupa 2 (piłka siatkowa dziewcząt),56.00
2025/2026,Bydgoszczy,XI LO Mistrzostwa Sportowego,ul. Cicha 59 85-650 Bydgoszcz Osiedle Leśne,Klasa 1F (piłka nożna (chłopcy)),81.00
2025/2026,Bydgoszczy,XII Liceum Ogólnokształcące w Bydgoszczy,ul. Puszczykowa 11 85-446 Bydgoszcz,Klasa 1A (policyjna),80.10
2025/2026,Bydgoszczy,XII Liceum Ogólnokształcące w Bydgoszczy,ul. Puszczykowa 11 85-446 Bydgoszcz,Klasa 1B (psychologiczno-prawna),83.85
2025/2026,Bydgoszczy,XIII LO,ul. Aleksandra Fredry 3 85-057 Bydgoszcz Fordon,Klasa 1A (integracyjna),63.75
2025/2026,Bydgoszczy,XIII LO,ul. Aleksandra Fredry 3 85-057 Bydgoszcz Fordon,Klasa 1B (terapeutyczna),46.30
2025/2026,Bydgoszczy,XIII LO,ul. Aleksandra Fredry 3 85-057 Bydgoszcz Fordon,Klasa 1C (integracyjna),128.50
2025/2026,Bydgoszczy,XV LO z Oddziałami Mistrzostwa Sportowego w Bydgoszczy,ul. gen. Augusta Emila Fieldorfa 85-796 Bydgoszcz Nowy Fordon,Klasa 1B (humanistyczno-teatralna),108.75
2025/2026,Bydgoszczy,XV LO z Oddziałami Mistrzostwa Sportowego w Bydgoszczy,ul. gen. Augusta Emila Fieldorfa 85-796 Bydgoszcz Nowy Fordon,"Klasa 1CMS (piłka ręczna chł, taekwondo olimpijskie, koszykówka dziewcząt)",40.00
2025/2026,Bydgoszczy,XV LO z Oddziałami Mistrzostwa Sportowego w Bydgoszczy,ul. gen. Augusta Emila Fieldorfa 85-796 Bydgoszcz Nowy Fordon,Klasa 1CMS-p (pływanie),320.00
2025/2026,Bydgoszczy,XV LO z Oddziałami Mistrzostwa Sportowego w Bydgoszczy,ul. gen. Augusta Emila Fieldorfa 85-796 Bydgoszcz Nowy Fordon,Klasa 1F (biznesowo-turystyczna),98.20
2025/2026,Bydgoszczy,XXI Liceum Ogólnokształcące im. Synów Pułków Integracyjne w Bydgoszczy,ul. Adama Grzymały Siedleckiego 11 85-868 Bydgoszcz,Klasa 1A (część ogólnodostępna - geo-his-ang),31.40
2025/2026,Bydgoszczy,XXI Liceum Ogólnokształcące im. Synów Pułków Integracyjne w Bydgoszczy,ul. Adama Grzymały Siedleckiego 11 85-868 Bydgoszcz,Klasa 1A (integracyjna - his-geo-ang),brak danych
2025/2026,Gdańsku,I LO im. Mikołaja Kopernika,ul. Wały Piastowskie 6 80-855 Gdańsk Śródmieście,Klasa 1A (medialno-prawnicza),165.35
2025/2026,Gdańsku,I LO im. Mikołaja Kopernika,ul. Wały Piastowskie 6 80-855 Gdańsk Śródmieście,Klasa 1B (akademicka mat-fiz-ang),169.30
2025/2026,Gdańsku,I LO im. Mikołaja Kopernika,ul. Wały Piastowskie 6 80-855 Gdańsk Śródmieście,Klasa 1C (politechniczna - mat-fiz z informatyką lub chemią),170.75
2025/2026,Gdańsku,I LO im. Mikołaja Kopernika,ul. Wały Piastowskie 6 80-855 Gdańsk Śródmieście,Klasa 1D (ekonomiczna),167.90
2025/2026,Gdańsku,I LO im. Mikołaja Kopernika,ul. Wały Piastowskie 6 80-855 Gdańsk Śródmieście,Klasa 1E (medyczna),171.00
2025/2026,Gdańsku,II LO im. Władysława Pniewskiego,ul. Jana Pestalozziego 7/9 80-445 Gdańsk Wrzeszcz,Klasa 1A (politechniczna),168.75
2025/2026,Gdańsku,II LO im. Władysława Pniewskiego,ul. Jana Pestalozziego 7/9 80-445 Gdańsk Wrzeszcz,Klasa 1B (humanistyczna),154.75
2025/2026,Gdańsku,II LO im. Władysława Pniewskiego,ul. Jana Pestalozziego 7/9 80-445 Gdańsk Wrzeszcz,Klasa 1C (medyczna),168.55
2025/2026,Gdańsku,II LO im. Władysława Pniewskiego,ul. Jana Pestalozziego 7/9 80-445 Gdańsk Wrzeszcz,Klasa 1D (przyrodnicza),172.60
2025/2026,Gdańsku,II LO im. Władysława Pniewskiego,ul. Jana Pestalozziego 7/9 80-445 Gdańsk Wrzeszcz,Klasa 1E (menadżerska),167.45
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1A grupa 1 (ekonomiczna),166.74
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1A grupa 2 (ekonomiczna),165.35
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1B grupa 1 (medyczna),172.17
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1B grupa 2 (biol-mat),165.74
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1C grupa 1 (dyplomatyczno-prawna),164.69
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1C grupa 2 (dyplomatyczno-prawna),159.81
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1D grupa 1 (politechniczna),171.64
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa 1D grupa 2 (politechniczna),167.17
2025/2026,Gdańsku,III LO im. Bohaterów Westerplatte,ul. Topolowa 7 80-255 Gdańsk Wrzeszcz,Klasa IB MYP,173.59
2025/2026,Gdańsku,V LO im. Stefana Żeromskiego,ul. Polanki 130 80-322 Gdańsk Oliwa,Klasa 1A (biol-chem),168.40
2025/2026,Gdańsku,V LO im. Stefana Żeromskiego,ul. Polanki 130 80-322 Gdańsk Oliwa,Klasa 1B (mat-fiz-inf),171.85
2025/2026,Gdańsku,V LO im. Stefana Żeromskiego,ul. Polanki 130 80-322 Gdańsk Oliwa,Klasa 1C (mat-biol-ang),172.05
2025/2026,Gdańsku,V LO im. Stefana Żeromskiego,ul. Polanki 130 80-322 Gdańsk Oliwa,Klasa 1D grupa 1 (mat-fiz-ang),178.21
2025/2026,Gdańsku,V LO im. Stefana Żeromskiego,ul. Polanki 130 80-322 Gdańsk Oliwa,Klasa 1D grupa 2 (mat-geo-ang),175.90
2025/2026,Gdańsku,V LO im. Stefana Żeromskiego,ul. Polanki 130 80-322 Gdańsk Oliwa,Klasa 1E grupa 1 (pol-his-ang),168.15
2025/2026,Gdańsku,V LO im. Stefana Żeromskiego,ul. Polanki 130 80-322 Gdańsk Oliwa,Klasa 1E grupa 2 (mat-geo-ang),166.55
2025/2026,Gdańsku,VII LO im. Józefa Wybickiego,ul. Tytusa Chałubińskiego 13 80-807 Gdańsk Chełm,Klasa 1A (mat-fiz-ang),153.65
2025/2026,Gdańsku,VII LO im. Józefa Wybickiego,ul. Tytusa Chałubińskiego 13 80-807 Gdańsk Chełm,Klasa 1B (prawno-dyplomatyczna),144.85
2025/2026,Gdańsku,VII LO im. Józefa Wybickiego,ul. Tytusa Chałubińskiego 13 80-807 Gdańsk Chełm,Klasa 1C (lingwistyczno-humanistyczna),142.40
2025/2026,Gdańsku,VII LO im. Józefa Wybickiego,ul. Tytusa Chałubińskiego 13 80-807 Gdańsk Chełm,Klasa 1D (biol-chem-ang),152.80
2025/2026,Gdańsku,VII LO im. Józefa Wybickiego,ul. Tytusa Chałubińskiego 13 80-807 Gdańsk Chełm,Klasa 1E (medialno-lingwistyczna),141.80
2025/2026,Gdańsku,VII LO im. Józefa Wybickiego,ul. Tytusa Chałubińskiego 13 80-807 Gdańsk Chełm,Klasa 1F (mat-geo-ang),154.95
2025/2026,Gdańsku,VIII LO im. Komisji Edukacji Narodowej,ul. Kartuska 128 80-136 Gdańsk Siedlce,Klasa 1A grupa 1 (pol-ang-fran),161.65
2025/2026,Gdańsku,VIII LO im. Komisji Edukacji Narodowej,ul. Kartuska 128 80-136 Gdańsk Siedlce,Klasa 1A grupa 2 (pol-ang-niem),161.30
2025/2026,Gdańsku,VIII LO im. Komisji Edukacji Narodowej,ul. Kartuska 128 80-136 Gdańsk Siedlce,Klasa 1B (ang-geo-mat),167.35
2025/2026,Gdańsku,VIII LO im. Komisji Edukacji Narodowej,ul. Kartuska 128 80-136 Gdańsk Siedlce,Klasa 1C (biol-chem),166.35
2025/2026,Gdańsku,VIII LO im. Komisji Edukacji Narodowej,ul. Kartuska 128 80-136 Gdańsk Siedlce,Klasa 1D (mat-inf-ang),163.70
2025/2026,Gdańsku,VIII LO im. Komisji Edukacji Narodowej,ul. Kartuska 128 80-136 Gdańsk Siedlce,Klasa 1E (mat-fiz),166.10
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1A (biznesowa),159.95
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1B (humanistyczna),152.45
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1C grupa 1 (mat-fiz),161.95
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1C grupa 2 (mat-inf),161.80
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1D grupa 1 (biotechnologiczna z rozszerzoną biologią),166.65
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1D grupa 2 (biotechnologiczna z rozszerzoną chemią),158.45
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1E (grafika komputerowa),157.80
2025/2026,Gdańsku,IX LO im. Krzysztofa Kolbergera,ul. płk. Wilka-Krzyżanowskiego 8 80-271 Gdańsk Zaspa,Klasa 1F (medyczna),158.65
2025/2026,Gdańsku,X LO,ul. Tadeusza Kościuszki 8B 80-451 Gdańsk,Klasa 1A (dwujęzyczna politechniczna),160.87
2025/2026,Gdańsku,X LO,ul. Tadeusza Kościuszki 8B 80-451 Gdańsk,Klasa 1B (dwujęzyczna biomedyczna),164.21
2025/2026,Gdańsku,X LO,ul. Tadeusza Kościuszki 8B 80-451 Gdańsk,Klasa 1C (dwujęzyczna biznesowa),162.98
2025/2026,Gdańsku,X LO,ul. Tadeusza Kościuszki 8B 80-451 Gdańsk,Klasa 1D grupa 1 (dwujęzyczna lingwistyczno-społeczna),158.73
2025/2026,Gdańsku,X LO,ul. Tadeusza Kościuszki 8B 80-451 Gdańsk,Klasa 1D grupa 2 (dwujęzyczna lingwistyczno-społeczna),159.95
2025/2026,Gdańsku,X LO,ul. Tadeusza Kościuszki 8B 80-451 Gdańsk,Klasa 1E (dwujęzyczna przyrodnicza),162.66
2025/2026,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 0H (wstępna dwujęzyczna z językiem hiszpańskim),140.75
2025/2026,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1A (mat-inf-ang),147.65
2025/2026,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1B (humanistyczna z edukacją filmową),141.55
2025/2026,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1C (psychologiczna),151.80
2025/2026,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1D (mat-geo-ang z turystyką regionalną),155.25
2025/2026,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1E (europejska),148.90
2025/2026,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1F (biol-chem),153.30
2025/2026,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1A (ekonomiczna),162.70
2025/2026,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1B grupa 1 (artystyczna - muzyczna),136.20
2025/2026,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1B grupa 2 (artystyczna - plastyczna),160.45
2025/2026,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1C (społeczno - prawna),158.70
2025/2026,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1D (biomedyczna),161.90
2025/2026,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1E grupa 1 (interdyscyplinarna - mat-fiz-ang),164.70
2025/2026,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1E grupa 2 (interdyscyplinarna - mat-biol-ang),165.05
2025/2026,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1A (dwujęzyczna medyczna),164.24
2025/2026,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1B grupa 1 (dwujęzyczna politechniczna z fizyką),161.29
